Method,MSE,R2,CV Mean,CV Std,Rank
Regression,17.792693466364483,0.7573738500921746,12.068886709777406,5.5247324172104655,1.0
Original,12.84652678450085,0.8248211638500136,22.191650477464798,7.116762540827508,2.0
GaussianCopula,30.820703380364417,0.57972025917463,34.966707991177515,5.843760654528933,3.0
TVAE,49.94752298986792,0.3189015916351648,48.01084315453779,5.7844911305734446,4.0
DecisionTree,30.460217081755413,0.5846359512755122,54.925309304190684,11.695912547852322,5.0
CTGAN,124.97941080410631,-0.7042542388802612,92.92120092992346,19.04688047235309,6.0
Stochastic,101.89060224026649,-0.38940878063678186,122.80000244518212,10.599020963331991,7.0
CopulaGAN,138.60653985574794,-0.890077586106871,182.6037555192593,22.28035149877034,8.0
