,Method,Regressor,MSE,R2,CV Mean,CV Std
17,CTGAN,Decision Tree,610.3479166666667,-0.6358446634199368,710.5696386718748,13.72008065050082
19,CopulaGAN,Decision Tree,565.4057291666667,-0.5153913357739537,623.1285601128473,17.173237272400556
22,DecisionTree,Decision Tree,10.495590277777778,0.9718698878516503,8.30200954861111,0.36210061932144294
20,GaussianCopula,Decision Tree,205.7075173611111,0.44866602258869415,240.08169704861112,7.418457337888109
16,Original,Decision Tree,9.00734375,0.9758586622438272,9.42876736111111,0.23252257542989457
21,Regression,Decision Tree,8.997380540537565,0.9758853654774823,3.5212543287347295,0.1881398338151469
23,Stochastic,Decision Tree,733.4278119384192,-0.9657214179014957,796.9115147660813,29.612818214159713
18,TVAE,Decision Tree,65.93261118827161,0.823288476600831,35.567105596218866,0.9409067917657806
33,CTGAN,Gradient Boosting,193.06909434374538,0.48253932055932114,355.2920456326565,6.556769679968572
35,CopulaGAN,Gradient Boosting,234.20994460149953,0.3722742758119646,305.0035636600109,7.600913155717284
38,DecisionTree,Gradient Boosting,4.612581000702062,0.9876374346359709,5.044489832116213,0.17788002377738218
36,GaussianCopula,Gradient Boosting,64.93518090499485,0.8259617731936051,115.00630219251889,1.5334504025428994
32,Original,Gradient Boosting,4.514036902298368,0.9879015509425614,4.487198229446581,0.18731501949754664
37,Regression,Gradient Boosting,4.837203847818629,0.987035404096169,2.897895768308186,0.10702788767048246
39,Stochastic,Gradient Boosting,366.83568256694446,0.016812907371853925,379.43736185541877,16.605913753741994
34,TVAE,Gradient Boosting,41.852596547758786,0.8878273443008904,24.08079588074563,0.8609811326890371
9,CTGAN,KNN,254.401375,0.31815752901516836,423.79002499999996,15.050482797013638
11,CopulaGAN,KNN,285.72790000000003,0.23419668087365142,362.69173125000003,13.012579804639406
14,DecisionTree,KNN,6.704716666666667,0.9820301262945093,6.292258506944444,0.11666587712018903
12,GaussianCopula,KNN,84.44855,0.7736623553898399,141.31621875,2.4275274678221974
8,Original,KNN,6.095750000000001,0.9836622689539088,6.4033125,0.15997260263479474
13,Regression,KNN,7.271563840300427,0.980510871622473,3.5638818160987924,0.11643727477707705
15,Stochastic,KNN,446.132850318387,-0.195718085441146,458.4396107399248,20.566449360602963
10,TVAE,KNN,48.100550000000005,0.8710816800116373,26.794500000000006,0.7618627003724158
49,CTGAN,LightGBM,213.60441077741336,0.4275008959455092,367.8948774197223,11.119425691867292
51,CopulaGAN,LightGBM,244.17842657355112,0.3455569108614356,315.692620963647,8.579025616444687
54,DecisionTree,LightGBM,4.877060887339636,0.9869285799002968,4.892831568077619,0.11159570332571382
52,GaussianCopula,LightGBM,70.62713037050156,0.8107063018413693,119.1821559996398,0.9283419702244918
48,Original,LightGBM,4.561229598069279,0.987775065838867,4.571274241574663,0.1509521657170078
53,Regression,LightGBM,4.7951145867323355,0.9871482110563554,2.359142849133306,0.08841905696542797
55,Stochastic,LightGBM,368.8608775349728,0.011385012411669448,392.25622683572783,16.2354333975573
50,TVAE,LightGBM,46.58981994310983,0.8751307143966954,22.10138977184986,0.546999007144594
1,CTGAN,Linear Regression,181.303932341299,0.5140721184118677,353.4436253631933,5.301994512822152
3,CopulaGAN,Linear Regression,225.19920214252815,0.39642472273322427,304.82483998786967,6.973341098778422
6,DecisionTree,Linear Regression,4.161409565334009,0.9888466570559721,5.129498071260674,0.23700403850139196
4,GaussianCopula,Linear Regression,47.321722174972976,0.8731690818139592,129.56550955311008,2.303445448560755
0,Original,Linear Regression,4.136664908554242,0.9889129772868371,4.134460762289046,0.16394306361734523
5,Regression,Linear Regression,4.158410724186364,0.9888546945017531,2.905767885933837,0.061887858686464375
7,Stochastic,Linear Regression,374.29750372716063,-0.0031861456125441556,371.9272712445348,16.290322373638258
2,TVAE,Linear Regression,9.97536084325096,0.9732641984095897,35.00013163881939,0.7965191916896615
25,CTGAN,Random Forest,264.39563170857394,0.2913710830306261,419.68523091092754,11.714704538093288
27,CopulaGAN,Random Forest,282.2805891242481,0.24343610800243787,362.7711831849112,8.429907979452086
30,DecisionTree,Random Forest,6.065970043402778,0.9837420847143074,4.5505929670138885,0.11780036225389032
28,GaussianCopula,Random Forest,92.67744952351728,0.7516073913213439,135.41002764346405,1.8092700280674077
24,Original,Random Forest,5.404231000881548,0.9855156670461631,5.584450343998759,0.12903768153116274
29,Regression,Random Forest,5.536475073740321,0.9851612286103995,1.8810511589581185,0.10696785028529553
31,Stochastic,Random Forest,384.0060322348325,-0.029206787471487194,395.7520611651281,16.011677085470467
26,TVAE,Random Forest,50.21002307092573,0.865427904236424,26.495681413673612,0.5750558130799086
41,CTGAN,XGBoost,296.5925085298883,0.20507753194490874,433.80134494168715,15.656770882806356
43,CopulaGAN,XGBoost,296.59961988964847,0.2050584721929285,369.2837839450109,10.286215873856714
46,DecisionTree,XGBoost,5.467903728831686,0.9853450124254487,5.287815016574532,0.07294194561104617
44,GaussianCopula,XGBoost,89.24460111411886,0.7608080563805661,140.21863144326022,2.5128960763550223
40,Original,XGBoost,5.151624006591537,0.9861927002468475,5.428319079740492,0.1478141416144942
45,Regression,XGBoost,5.373038500777821,0.9855992686829347,2.228386265355959,0.15927658034552045
47,Stochastic,XGBoost,401.7017924894847,-0.07663467931360968,444.5942247871443,14.671487874252696
42,TVAE,XGBoost,56.42275884885569,0.848776629791073,24.014646402464013,0.6645350996041448
